uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,plotType,nlcdClass,plotID,subplotID,endDate,boutNumber,eventID,samplingProtocolVersion,divDataType,targetTaxaPresent,otherVariablesPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,otherVariables,percentCover,heightPlantOver300cm,heightPlantSpecies,remarks,measuredBy,recordedBy,samplingImpractical,samplingImpracticalRemarks,biophysicalCriteria
"295c381d-65f4-4954-835d-526b87c75dfd","KONZ_018.basePlot.div","D06","KONZ",39.081578,-96.557384,"WGS84",20.21,427.2,0.2,"distributed","grasslandHerbaceous","KONZ_018","40.1.1","2018-08-01",1,"KONZ.1.2018","NEON.DOC.014042vG","plantSpecies","Y","Y","CAHY4","Carex hystericina Muhl. ex Willd.","species","Cyperaceae","N",,,,,,,1.00,"N",,,"ariddle@battelleecology.org","kschmidt@battelleecology.org",,,
"c8fb3f9a-8c7c-48c2-89c1-c625d590fc27","KONZ_018.basePlot.div","D06","KONZ",39.081578,-96.557384,"WGS84",20.21,427.2,0.2,"distributed","grasslandHerbaceous","KONZ_018","41.4.1","2018-08-01",1,"KONZ.1.2018","NEON.DOC.014042vG","plantSpecies","Y","Y","EUMA8","Euphorbia marginata Pursh","species","Euphorbiaceae","N",,,,,,,1.00,"N",,,"kschmidt@battelleecology.org","ariddle@battelleecology.org",,,
"b7cb1265-f2e5-4726-9063-8ccfa8b5badf","KONZ_018.basePlot.div","D06","KONZ",39.081578,-96.557384,"WGS84",20.21,427.2,0.2,"distributed","grasslandHerbaceous","KONZ_018","41.1.1","2018-08-01",1,"KONZ.1.2018","NEON.DOC.014042vG","plantSpecies","Y","Y","VEBA","Vernonia baldwinii Torr.","species","Asteraceae","N",,,,,,,3.00,"N",,,"kschmidt@battelleecology.org","ariddle@battelleecology.org",,,
"c28bf43f-6c28-4c95-91c4-85527edb9cd4","KONZ_018.basePlot.div","D06","KONZ",39.081578,-96.557384,"WGS84",20.21,427.2,0.2,"distributed","grasslandHerbaceous","KONZ_018","40.3.1","2018-08-01",1,"KONZ.1.2018","NEON.DOC.014042vG","plantSpecies","Y","Y","ECAN2","Echinacea angustifolia DC.","species","Asteraceae","N",,,,,,,1.00,,,,"ariddle@battelleecology.org","kschmidt@battelleecology.org",,,
"9cd585a7-30ac-45bd-ab91-41f9ad6cbbdf","KONZ_018.basePlot.div","D06","KONZ",39.081578,-96.557384,"WGS84",20.21,427.2,0.2,"distributed","grasslandHerbaceous","KONZ_018","40.3.1","2018-08-01",1,"KONZ.1.2018","NEON.DOC.014042vG","plantSpecies","Y","Y","DACA7","Dalea candida Michx. ex Willd.","species","Fabaceae","N",,,,,,,1.00,,,,"ariddle@battelleecology.org","kschmidt@battelleecology.org",,,
"897739c7-41f9-4f49-b8f9-4d9eb5ccac44","KONZ_018.basePlot.div","D06","KONZ",39.081578,-96.557384,"WGS84",20.21,427.2,0.2,"distributed","grasslandHerbaceous","KONZ_018","40.1.1","2018-08-01",1,"KONZ.1.2018","NEON.DOC.014042vG","plantSpecies","Y","Y","PHPU8","Physalis pumila Nutt.","species","Solanaceae","N",,,,,,,1.00,"N",,,"ariddle@battelleecology.org","kschmidt@battelleecology.org",,,
"bace2eef-6521-4f91-9ee4-f61c567eec83","KONZ_018.basePlot.div","D06","KONZ",39.081578,-96.557384,"WGS84",20.21,427.2,0.2,"distributed","grasslandHerbaceous","KONZ_018","40.3.1","2018-08-01",1,"KONZ.1.2018","NEON.DOC.014042vG","plantSpecies","Y","Y","SCSC","Schizachyrium scoparium (Michx.) Nash","species","Poaceae","N",,,,,,,5.00,,,,"ariddle@battelleecology.org","kschmidt@battelleecology.org",,,
"8f26c76a-b9e6-4670-ae96-6dcbae5f8100","KONZ_018.basePlot.div","D06","KONZ",39.081578,-96.557384,"WGS84",20.21,427.2,0.2,"distributed","grasslandHerbaceous","KONZ_018","41.1.1","2018-08-01",1,"KONZ.1.2018","NEON.DOC.014042vG","plantSpecies","Y","Y","SOAL6","Solidago altissima L.","species","Asteraceae","N",,,,,,,8.00,"N",,,"kschmidt@battelleecology.org","ariddle@battelleecology.org",,,
"d56c19b7-4793-48e8-b01e-e6d8e92a7ced","KONZ_018.basePlot.div","D06","KONZ",39.081578,-96.557384,"WGS84",20.21,427.2,0.2,"distributed","grasslandHerbaceous","KONZ_018","41.1.1","2018-08-01",1,"KONZ.1.2018","NEON.DOC.014042vG","plantSpecies","Y","Y","TECA3","Teucrium canadense L.","species","Lamiaceae","N",,,,,,,2.00,"N",,,"kschmidt@battelleecology.org","ariddle@battelleecology.org",,,
"dbe61675-ffea-42d5-8c47-d86d3522ce7a","KONZ_018.basePlot.div","D06","KONZ",39.081578,-96.557384,"WGS84",20.21,427.2,0.2,"distributed","grasslandHerbaceous","KONZ_018","40.3.1","2018-08-01",1,"KONZ.1.2018","NEON.DOC.014042vG","plantSpecies","Y","Y","HEPAP2","Helianthus pauciflorus Nutt. ssp. pauciflorus","subspecies","Asteraceae","N",,,,,,,9.00,,,,"ariddle@battelleecology.org","kschmidt@battelleecology.org",,,
"7ce9a34a-244b-43a9-9ee6-65bd927837b0","KONZ_018.basePlot.div","D06","KONZ",39.081578,-96.557384,"WGS84",20.21,427.2,0.2,"distributed","grasslandHerbaceous","KONZ_018","40.3.1","2018-08-01",1,"KONZ.1.2018","NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"standingDead",15.00,,,,"ariddle@battelleecology.org","kschmidt@battelleecology.org",,,
"01461de1-0fb5-493b-a32d-5ebe2a0e090f","KONZ_018.basePlot.div","D06","KONZ",39.081578,-96.557384,"WGS84",20.21,427.2,0.2,"distributed","grasslandHerbaceous","KONZ_018","41.1.1","2018-08-01",1,"KONZ.1.2018","NEON.DOC.014042vG","plantSpecies","Y","Y","LEVI6","Lespedeza violacea (L.) Pers.","species","Fabaceae","N",,,,,,,4.00,"N",,,"kschmidt@battelleecology.org","ariddle@battelleecology.org",,,
"cf717425-598e-4bad-a585-e1f4c5654983","KONZ_018.basePlot.div","D06","KONZ",39.081578,-96.557384,"WGS84",20.21,427.2,0.2,"distributed","grasslandHerbaceous","KONZ_018","40.1.1","2018-08-01",1,"KONZ.1.2018","NEON.DOC.014042vG","plantSpecies","Y","Y","LEVI6","Lespedeza violacea (L.) Pers.","species","Fabaceae","N",,,,,,,0.50,"N",,,"ariddle@battelleecology.org","kschmidt@battelleecology.org",,,
"ecf3c209-7231-421c-a903-f10437046fd9","KONZ_018.basePlot.div","D06","KONZ",39.081578,-96.557384,"WGS84",20.21,427.2,0.2,"distributed","grasslandHerbaceous","KONZ_018","41.4.1","2018-08-01",1,"KONZ.1.2018","NEON.DOC.014042vG","plantSpecies","Y","Y","SOCA3","Solanum carolinense L.","species","Solanaceae","N",,,,,,,1.00,"N",,,"kschmidt@battelleecology.org","ariddle@battelleecology.org",,,
"934a419f-62ce-4adf-93c8-a7bbf6dd6594","KONZ_018.basePlot.div","D06","KONZ",39.081578,-96.557384,"WGS84",20.21,427.2,0.2,"distributed","grasslandHerbaceous","KONZ_018","41.1.1","2018-08-01",1,"KONZ.1.2018","NEON.DOC.014042vG","plantSpecies","Y","Y","ANGE","Andropogon gerardii Vitman","species","Poaceae","N",,,,,,,7.00,"N",,,"kschmidt@battelleecology.org","ariddle@battelleecology.org",,,
"e2bc21a8-ca65-4606-a321-55f3c8653477","KONZ_018.basePlot.div","D06","KONZ",39.081578,-96.557384,"WGS84",20.21,427.2,0.2,"distributed","grasslandHerbaceous","KONZ_018","40.1.1","2018-08-01",1,"KONZ.1.2018","NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"standingDead",95.00,,,,"ariddle@battelleecology.org","kschmidt@battelleecology.org",,,
"2aa44ed3-1dac-4c4c-b779-4a72a8f6f096","KONZ_018.basePlot.div","D06","KONZ",39.081578,-96.557384,"WGS84",20.21,427.2,0.2,"distributed","grasslandHerbaceous","KONZ_018","40.3.1","2018-08-01",1,"KONZ.1.2018","NEON.DOC.014042vG","plantSpecies","Y","Y","SOAL6","Solidago altissima L.","species","Asteraceae","N",,,,,,,0.50,,,,"ariddle@battelleecology.org","kschmidt@battelleecology.org",,,
"c9bc4e3d-7094-469b-ba06-fab04c1418a5","KONZ_018.basePlot.div","D06","KONZ",39.081578,-96.557384,"WGS84",20.21,427.2,0.2,"distributed","grasslandHerbaceous","KONZ_018","32.4.1","2018-08-01",1,"KONZ.1.2018","NEON.DOC.014042vG","plantSpecies","Y","Y","BOCU","Bouteloua curtipendula (Michx.) Torr.","species","Poaceae","N",,,,,,,2.00,"N",,,"cmancilla@battelleecology.org","jkraybill@battelleecology.org",,,
"5b423379-4149-4c86-8fc2-a5d42ab4205d","KONZ_018.basePlot.div","D06","KONZ",39.081578,-96.557384,"WGS84",20.21,427.2,0.2,"distributed","grasslandHerbaceous","KONZ_018","31.1.1","2018-08-01",1,"KONZ.1.2018","NEON.DOC.014042vG","plantSpecies","Y","Y","TECA3","Teucrium canadense L.","species","Lamiaceae","N",,,,,,,2.00,"N",,,"jkraybill@battelleecology.org","cmancilla@battelleecology.org",,,
"43b127dd-0b89-4642-b91f-9d5eeb69f873","KONZ_018.basePlot.div","D06","KONZ",39.081578,-96.557384,"WGS84",20.21,427.2,0.2,"distributed","grasslandHerbaceous","KONZ_018","32.4.1","2018-08-01",1,"KONZ.1.2018","NEON.DOC.014042vG","plantSpecies","Y","Y","PAVI2","Panicum virgatum L.","species","Poaceae","N",,,,,,,0.50,"N",,,"cmancilla@battelleecology.org","jkraybill@battelleecology.org",,,
"fd38f784-90db-43a0-9b9e-960ec96a7489","KONZ_018.basePlot.div","D06","KONZ",39.081578,-96.557384,"WGS84",20.21,427.2,0.2,"distributed","grasslandHerbaceous","KONZ_018","32.2.1","2018-08-01",1,"KONZ.1.2018","NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"standingDead",95.00,,,,"cmancilla@battelleecology.org","jkraybill@battelleecology.org",,,
"e4a26dc7-bcd7-4c05-a5d8-25d1ecbdf669","KONZ_018.basePlot.div","D06","KONZ",39.081578,-96.557384,"WGS84",20.21,427.2,0.2,"distributed","grasslandHerbaceous","KONZ_018","31.4.1","2018-08-01",1,"KONZ.1.2018","NEON.DOC.014042vG","plantSpecies","Y","Y","BOCU","Bouteloua curtipendula (Michx.) Torr.","species","Poaceae","N",,,,,,,3.00,"N",,,"jkraybill@battelleecology.org","cmancilla@battelleecology.org",,,
"f7b7edde-fce3-4ba0-9ce6-3a9e6f540c3a","KONZ_018.basePlot.div","D06","KONZ",39.081578,-96.557384,"WGS84",20.21,427.2,0.2,"distributed","grasslandHerbaceous","KONZ_018","32.2.1","2018-08-01",1,"KONZ.1.2018","NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",4.00,,,,"cmancilla@battelleecology.org","jkraybill@battelleecology.org",,,
"316b23ad-f0b6-4fac-b417-8cbc09f4531f","KONZ_018.basePlot.div","D06","KONZ",39.081578,-96.557384,"WGS84",20.21,427.2,0.2,"distributed","grasslandHerbaceous","KONZ_018","32.2.1","2018-08-01",1,"KONZ.1.2018","NEON.DOC.014042vG","plantSpecies","Y","Y","SOMI2","Solidago missouriensis Nutt.","species","Asteraceae","N",,,,,,,0.50,"N",,,"cmancilla@battelleecology.org","jkraybill@battelleecology.org",,,
"9769d662-2510-4006-bdad-70d6ba086b33","KONZ_018.basePlot.div","D06","KONZ",39.081578,-96.557384,"WGS84",20.21,427.2,0.2,"distributed","grasslandHerbaceous","KONZ_018","31.4.1","2018-08-01",1,"KONZ.1.2018","NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"standingDead",97.00,,,,"jkraybill@battelleecology.org","cmancilla@battelleecology.org",,,
"518b3e37-2a66-4951-8317-a1f7aa7e8026","KONZ_018.basePlot.div","D06","KONZ",39.081578,-96.557384,"WGS84",20.21,427.2,0.2,"distributed","grasslandHerbaceous","KONZ_018","31.4.1","2018-08-01",1,"KONZ.1.2018","NEON.DOC.014042vG","plantSpecies","Y","Y","ANGE","Andropogon gerardii Vitman","species","Poaceae","N",,,,,,,1.00,"N",,,"jkraybill@battelleecology.org","cmancilla@battelleecology.org",,,
