uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,plotType,nlcdClass,plotID,subplotID,endDate,boutNumber,eventID,samplingProtocolVersion,divDataType,targetTaxaPresent,otherVariablesPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,otherVariables,percentCover,heightPlantOver300cm,heightPlantSpecies,remarks,measuredBy,recordedBy,samplingImpractical,samplingImpracticalRemarks,biophysicalCriteria
"8a591a89-af31-44b4-9c22-3d45a17a28de","GUAN_006.basePlot.div","D04","GUAN",17.963818,-66.875667,"WGS84",20.13,98.9,0.2,"distributed","evergreenForest","GUAN_006","32.2.1","2016-10-06",1,"GUAN.1.2016",,"plantSpecies","Y",,"POACEA","Poaceae sp.","family","Poaceae","UNK",,,,,,,1.00,"N",,,"lrivera@field-ops.org","lsepulveda@field-ops.org",,,
"2b487d4d-1a41-404f-a46c-e43bac54dcc8","GUAN_009.basePlot.div","D04","GUAN",17.979430,-66.867833,"WGS84",20.10,114.1,0.1,"distributed","evergreenForest","GUAN_009","32.2.1","2016-10-06",1,"GUAN.1.2016",,"plantSpecies","Y",,"ACFA","Acacia farnesiana (L.) Willd.","species","Fabaceae","N",,,,,,,3.00,"Y",,"ddh: 24","wplaza-muniz@neoninc.org","ajiminez@field-ops.org",,,
"fabfa291-fe25-4355-a79f-e88919629cd2","GUAN_009.basePlot.div","D04","GUAN",17.979430,-66.867833,"WGS84",20.10,114.1,0.1,"distributed","evergreenForest","GUAN_009","32.2.1","2016-10-06",1,"GUAN.1.2016",,"plantSpecies","Y",,"OTHE","Plantae sp.","kingdom",,"UNK",,"Leucaena leucocephala - LELE10",,,,,1.00,"N",,,"wplaza-muniz@neoninc.org","ajiminez@field-ops.org",,,
"03444fea-f706-4703-91ec-ff61d456b516","GUAN_009.basePlot.div","D04","GUAN",17.979430,-66.867833,"WGS84",20.10,114.1,0.1,"distributed","evergreenForest","GUAN_009","41.4.1","2016-10-06",1,"GUAN.1.2016",,"plantSpecies","Y",,"SEPO4","Serjania polyphylla (L.) Radlk.","species","Sapindaceae","N",,,,,,,2.00,"N",,,"wplaza-muniz@neoninc.org","ajiminez@field-ops.org",,,
"ae1e4a53-b439-42c3-ac6e-0b998b2daab6","GUAN_009.basePlot.div","D04","GUAN",17.979430,-66.867833,"WGS84",20.10,114.1,0.1,"distributed","evergreenForest","GUAN_009","41.1.1","2016-10-06",1,"GUAN.1.2016",,"otherVariables",,"Y",,,,,,,,,,,"litter",75.00,,,,"wplaza-muniz@neoninc.org","ajiminez@field-ops.org",,,
"fb634b63-8474-4476-ae61-b7db69137a3e","GUAN_009.basePlot.div","D04","GUAN",17.979430,-66.867833,"WGS84",20.10,114.1,0.1,"distributed","evergreenForest","GUAN_009","32.4.1","2016-10-06",1,"GUAN.1.2016",,"plantSpecies","Y",,"OPRE2","Opuntia repens Bello","species","Cactaceae","N",,,,,,,0.50,"N",,,"wplaza-muniz@neoninc.org","ajiminez@field-ops.org",,,
"b28a0cf9-a800-40d4-878c-fd885de79b2f","GUAN_009.basePlot.div","D04","GUAN",17.979430,-66.867833,"WGS84",20.10,114.1,0.1,"distributed","evergreenForest","GUAN_009","41.4.1","2016-10-06",1,"GUAN.1.2016",,"plantSpecies","Y",,"IPOMO","Ipomoea sp.","genus","Convolvulaceae","UNK",,,,,,,1.00,"N",,,"wplaza-muniz@neoninc.org","ajiminez@field-ops.org",,,
"56a227ca-506a-4293-a0bf-1f77c2597ab3","GUAN_009.basePlot.div","D04","GUAN",17.979430,-66.867833,"WGS84",20.10,114.1,0.1,"distributed","evergreenForest","GUAN_009","40.3.1","2016-10-06",1,"GUAN.1.2016",,"otherVariables",,"Y",,,,,,,,,,,"standingDead",3.00,,,,"wplaza-muniz@neoninc.org","ajiminez@field-ops.org",,,
"96f5dc43-a7ef-4bf2-92c5-ce0382de3c4b","GUAN_009.basePlot.div","D04","GUAN",17.979430,-66.867833,"WGS84",20.10,114.1,0.1,"distributed","evergreenForest","GUAN_009","32.4.1","2016-10-06",1,"GUAN.1.2016",,"plantSpecies","Y",,"POACEA","Poaceae sp.","family","Poaceae","UNK",,,,,,,10.00,"N",,,"wplaza-muniz@neoninc.org","ajiminez@field-ops.org",,,
"99632881-8ac9-493a-a86e-44b8d1744ea2","GUAN_009.basePlot.div","D04","GUAN",17.979430,-66.867833,"WGS84",20.10,114.1,0.1,"distributed","evergreenForest","GUAN_009","41.1.1","2016-10-06",1,"GUAN.1.2016",,"otherVariables",,"Y",,,,,,,,,,,"overstory",65.00,,,,"wplaza-muniz@neoninc.org","ajiminez@field-ops.org",,,
