uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,plotType,nlcdClass,plotID,subplotID,endDate,boutNumber,eventID,samplingProtocolVersion,divDataType,targetTaxaPresent,otherVariablesPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,otherVariables,percentCover,heightPlantOver300cm,heightPlantSpecies,remarks,measuredBy,recordedBy,samplingImpractical,samplingImpracticalRemarks,biophysicalCriteria
"0225d3ea-5c39-4fbf-88d0-7f275b727d16","ONAQ_012.basePlot.div","D15","ONAQ",40.184944,-112.529544,"WGS84",20.17,2054.4,0.2,"distributed","evergreenForest","ONAQ_012","32.2.1","2014-07-01",1,"ONAQ.1.2014",,"otherVariables",,"Y",,,,,,,,,,,"litter",5.00,,,,"kbrown@field-ops.org","rsteenson@neoninc.org",,,
"cd535ac8-36a1-4c91-9abe-19ce25c3e493","ONAQ_012.basePlot.div","D15","ONAQ",40.184944,-112.529544,"WGS84",20.17,2054.4,0.2,"distributed","evergreenForest","ONAQ_012","32.2.1","2014-07-01",1,"ONAQ.1.2014",,"plantSpecies","Y",,"BRTE","Bromus tectorum L.","species","Poaceae","I",,,,,,,4.00,"N",31,,"kbrown@field-ops.org","rsteenson@neoninc.org",,,
"93c7a7ce-499e-45a6-9a63-5a4e0768fd07","ONAQ_012.basePlot.div","D15","ONAQ",40.184944,-112.529544,"WGS84",20.17,2054.4,0.2,"distributed","evergreenForest","ONAQ_012","32.4.1","2014-07-01",1,"ONAQ.1.2014",,"plantSpecies","Y",,"POSE","Poa secunda J. Presl","species","Poaceae","N","cf. species",,,,,,0.50,"N",28,,"kbrown@field-ops.org","rsteenson@neoninc.org",,,
"cd9fadf3-ba2b-4c78-93b6-d6ffaf550f1c","ONAQ_012.basePlot.div","D15","ONAQ",40.184944,-112.529544,"WGS84",20.17,2054.4,0.2,"distributed","evergreenForest","ONAQ_012","32.2.1","2014-07-01",1,"ONAQ.1.2014",,"otherVariables",,"Y",,,,,,,,,,,"standingDead",0.50,,,,"kbrown@field-ops.org","rsteenson@neoninc.org",,,
"00443dde-8403-4473-860a-dca8e284ef6b","ONAQ_012.basePlot.div","D15","ONAQ",40.184944,-112.529544,"WGS84",20.17,2054.4,0.2,"distributed","evergreenForest","ONAQ_012","32.4.1","2014-07-01",1,"ONAQ.1.2014",,"plantSpecies","Y",,"PSSP6","Pseudoroegneria spicata (Pursh) Á. Löve","species","Poaceae","N",,,,,,,3.00,"N",55,,"kbrown@field-ops.org","rsteenson@neoninc.org",,,
"260cdcec-f6c8-42c3-9cbe-d95f05c7cb4b","ONAQ_012.basePlot.div","D15","ONAQ",40.184944,-112.529544,"WGS84",20.17,2054.4,0.2,"distributed","evergreenForest","ONAQ_012","31.1.1","2014-07-01",1,"ONAQ.1.2014",,"otherVariables",,"Y",,,,,,,,,,,"moss",0.50,,,,"kbrown@field-ops.org","rsteenson@neoninc.org",,,
"3297761d-453c-4d0e-9720-bf16ef1c454d","ONAQ_012.basePlot.div","D15","ONAQ",40.184944,-112.529544,"WGS84",20.17,2054.4,0.2,"distributed","evergreenForest","ONAQ_012","31.1.1","2014-07-01",1,"ONAQ.1.2014",,"plantSpecies","Y",,"JUOS","Juniperus osteosperma (Torr.) Little","species","Cupressaceae","N",,,,,,,25.00,"N",91,,"kbrown@field-ops.org","rsteenson@neoninc.org",,,
"54b557a5-b5a8-4242-8999-096856dafb99","ONAQ_012.basePlot.div","D15","ONAQ",40.184944,-112.529544,"WGS84",20.17,2054.4,0.2,"distributed","evergreenForest","ONAQ_012","31.1.1","2014-07-01",1,"ONAQ.1.2014",,"otherVariables",,"Y",,,,,,,,,,,"soil",20.00,,,,"kbrown@field-ops.org","rsteenson@neoninc.org",,,
"a588ee96-12c8-40bf-8e13-059dba12b708","ONAQ_012.basePlot.div","D15","ONAQ",40.184944,-112.529544,"WGS84",20.17,2054.4,0.2,"distributed","evergreenForest","ONAQ_012","31.4.1","2014-07-01",1,"ONAQ.1.2014",,"plantSpecies","Y",,"BRTE","Bromus tectorum L.","species","Poaceae","I",,,,,,,0.50,"N",16,,"kbrown@field-ops.org","rsteenson@neoninc.org",,,
"91263f99-9eef-45a7-a7ea-8effafd40c82","ONAQ_012.basePlot.div","D15","ONAQ",40.184944,-112.529544,"WGS84",20.17,2054.4,0.2,"distributed","evergreenForest","ONAQ_012","31.1.1","2014-07-01",1,"ONAQ.1.2014",,"plantSpecies","Y",,"PSSP6","Pseudoroegneria spicata (Pursh) Á. Löve","species","Poaceae","N",,,,,,,2.00,"N",31,,"kbrown@field-ops.org","rsteenson@neoninc.org",,,
